e,b,n12,n23,n31,nd,nc,rej,time
2380.0,2.25,36,11,15,29938,0,0,487.0394639968872
2380.0,4.0,29,1,7,29963,0,0,497.4463176727295
2380.0,4.5,23,9,2,29966,0,0,504.1594383716583
2380.0,4.25,31,7,9,29953,0,0,508.3852000236511
2380.0,2.5,43,6,8,29943,0,0,508.97329211235046
2380.0,2.75,33,11,13,29943,0,0,514.205365896225
2380.0,4.75,25,11,6,29957,0,1,525.603481054306
2380.0,3.0,45,9,7,29939,0,0,530.519428730011
2380.0,3.75,34,8,12,29946,0,0,535.3988065719604
2380.0,3.5,38,6,8,29948,0,0,538.3872468471527
2380.0,3.25,36,18,9,29937,0,0,542.5626919269562
2380.0,5.25,33,4,7,29956,0,0,593.6180200576782
2380.0,5.0,32,11,4,29953,0,0,702.320524930954
2380.0,6.25,38,2,7,29953,0,0,608.0262985229492
2380.0,5.5,29,12,4,29955,0,0,611.1914048194885
2380.0,5.75,32,11,7,29950,0,0,613.7468724250793
2380.0,6.0,28,4,7,29961,0,0,617.0215797424316
2380.0,6.75,34,3,5,29958,0,0,630.424562215805
2380.0,6.5,34,3,7,29956,0,0,655.2104110717773
2380.0,7.25,33,2,4,29961,0,0,737.9843592643738
2380.0,7.5,33,1,2,29964,0,0,741.4614582061768
2380.0,7.0,30,5,9,29956,0,0,815.3222568035126
2380.0,7.75,38,1,4,29957,0,0,857.2248182296753
2380.0,8.0,31,4,2,29963,0,0,731.4791929721832
2380.0,8.25,35,2,2,29960,0,1,700.5770194530487
2380.0,9.5,10,4,3,29983,0,0,549.5993499755859
2380.0,9.25,24,4,5,29967,0,0,599.0433638095856
2380.0,8.5,27,4,2,29967,0,0,639.0727405548096
2380.0,9.0,19,4,2,29975,0,0,687.6892368793488
2380.0,9.75,16,2,1,29981,0,0,670.1484096050262
2380.0,10.5,7,0,0,29993,0,0,498.0516014099121
2380.0,10.75,3,0,0,29997,0,0,437.66991996765137
2380.0,11.0,3,1,0,29995,0,1,413.0692822933197
2380.0,10.25,8,3,2,29987,0,0,585.7829604148865
2380.0,8.75,37,4,2,29956,0,1,737.4887464046478
2380.0,11.25,0,1,0,29999,0,0,422.1247932910919
2380.0,10.0,9,2,1,29988,0,0,626.5143837928772
2380.0,11.5,1,0,0,29999,0,0,320.933819770813
2380.0,13.25,0,0,0,30000,0,0,242.3568639755249
2380.0,12.5,0,0,0,30000,0,0,258.7537534236908
2380.0,13.0,0,0,0,30000,0,0,262.9118013381958
2380.0,12.75,1,0,0,29999,0,0,273.4138445854187
2380.0,12.25,0,0,0,30000,0,0,310.8451714515686
2380.0,13.5,0,0,0,30000,0,0,257.9966323375702
2380.0,13.75,0,0,0,30000,0,0,257.9446704387665
2380.0,11.75,1,0,0,29999,0,0,409.26582741737366
2380.0,14.0,0,0,0,30000,0,0,237.8354094028473
2380.0,14.25,0,0,0,30000,0,0,241.95529317855835
2380.0,12.0,0,0,0,30000,0,0,397.9629211425781
2380.0,14.5,0,0,0,30000,0,0,222.71433639526367
2380.0,14.75,0,0,0,30000,0,0,219.93968605995178
2380.0,15.25,0,0,0,30000,0,0,224.19314861297607
2380.0,15.75,0,0,0,30000,0,0,207.04994106292725
2380.0,16.5,0,0,0,30000,0,0,205.8652319908142
2380.0,15.5,0,0,0,30000,0,0,222.47292017936707
2380.0,16.75,0,0,0,30000,0,0,198.64737057685852
2380.0,16.25,0,0,0,30000,0,0,215.06658911705017
2380.0,17.0,0,0,0,30000,0,0,211.9270281791687
2380.0,16.0,0,0,0,30000,0,0,250.44363975524902
2380.0,17.25,0,0,0,30000,0,0,206.2366223335266
2380.0,17.5,0,0,0,30000,0,0,189.71580386161804
2380.0,15.0,0,0,0,30000,0,0,343.31183338165283
2380.0,17.75,0,0,0,30000,0,0,186.89198994636536
2380.0,18.25,0,0,0,30000,0,0,183.33312225341797
2380.0,19.0,0,0,0,30000,0,0,175.90293383598328
2380.0,18.5,0,0,0,30000,0,0,183.01663184165955
2380.0,18.0,0,0,0,29999,0,1,199.1138961315155
2380.0,19.25,0,0,0,30000,0,0,190.17234086990356
2380.0,18.75,0,0,0,30000,0,0,201.12062644958496
2380.0,19.5,0,0,0,30000,0,0,186.4080719947815
2380.0,19.75,0,0,0,30000,0,0,185.54704403877258
2380.0,20.0,0,0,0,30000,0,0,183.10708260536194
2380.0,20.25,0,0,0,30000,0,0,169.2252492904663
2380.0,20.5,0,0,0,30000,0,0,166.4604766368866
2380.0,20.75,0,0,0,30000,0,0,164.76814818382263
2380.0,21.0,0,0,0,30000,0,0,164.62927436828613
2380.0,21.5,0,0,0,30000,0,0,162.39581823349
2380.0,21.25,0,0,0,30000,0,0,178.96905946731567
2380.0,21.75,0,0,0,30000,0,0,164.59056425094604
2380.0,22.0,0,0,0,30000,0,0,164.5538032054901
2380.0,22.25,0,0,0,30000,0,0,161.14512658119202
2250.0,1.0,32,9,20,29939,0,0,425.3322010040283
2250.0,0.75,33,9,14,29944,0,0,440.8580927848816
2250.0,0.25,24,23,23,29930,0,0,458.7245337963104
2250.0,0.5,32,13,21,29934,0,0,460.89422583580017
2250.0,0.0,30,23,17,29930,0,0,463.04283356666565
2250.0,1.25,34,13,18,29935,0,0,442.56716799736023
2250.0,1.5,37,24,19,29920,0,0,456.44839096069336
2250.0,1.75,27,14,18,29941,0,0,458.19963026046753
2250.0,2.0,28,12,14,29946,0,0,475.10008120536804
2250.0,2.25,35,21,13,29930,0,1,518.5277097225189
2250.0,2.5,34,18,12,29936,0,0,516.7070291042328
2250.0,2.75,48,19,12,29921,0,0,546.8298540115356
2250.0,3.0,34,10,9,29947,0,0,482.9109389781952
2250.0,3.5,25,16,9,29950,0,0,508.59975504875183
2250.0,4.0,24,9,7,29960,0,0,532.6249644756317
2250.0,3.25,33,9,9,29949,0,0,532.8333003520966
2250.0,3.75,26,8,8,29958,0,0,538.1187691688538
2250.0,4.25,36,9,9,29945,0,1,546.6970489025116
2250.0,4.5,36,7,9,29948,0,0,513.9905459880829
2250.0,4.75,34,14,5,29947,0,0,567.3743681907654
2250.0,5.0,29,8,9,29954,0,0,558.3154587745667
2250.0,5.25,29,11,13,29947,0,0,610.7786231040955
2250.0,5.5,30,17,9,29944,0,0,636.8133177757263
2250.0,5.75,29,6,7,29958,0,0,647.9718065261841
2250.0,6.0,39,9,7,29945,0,0,623.1999213695526
2250.0,6.5,34,5,6,29955,0,0,656.7410640716553
2250.0,6.75,23,4,4,29969,0,0,725.4362950325012
2250.0,7.5,41,2,2,29955,0,0,700.5746104717255
2250.0,6.25,30,2,3,29965,0,0,837.6681213378906
2250.0,7.0,24,3,3,29970,0,0,808.6246008872986
2250.0,7.25,46,2,4,29948,0,0,823.4434404373169
2250.0,7.75,39,4,5,29951,0,1,782.7943034172058
2250.0,8.5,53,8,3,29936,0,0,768.0099873542786
2250.0,8.0,37,1,5,29957,0,0,904.7658112049103
2250.0,8.25,34,6,9,29951,0,0,883.9611968994141
2250.0,8.75,29,4,1,29966,0,0,868.0092046260834
2250.0,9.0,26,2,3,29969,0,0,686.6879544258118
2250.0,9.25,17,1,2,29980,0,0,634.0456030368805
2250.0,9.75,11,1,1,29987,0,0,559.8620193004608
2250.0,10.75,5,1,2,29992,0,0,474.5041389465332
2250.0,10.25,11,1,1,29986,0,1,576.2343633174896
2250.0,10.0,9,3,1,29987,0,0,593.0697495937347
2250.0,10.5,11,0,0,29989,0,0,549.3236463069916
2250.0,9.5,17,2,0,29981,0,0,673.9851388931274
2250.0,11.0,1,0,1,29996,0,2,454.4327383041382
2250.0,11.25,2,0,0,29998,0,0,519.6194336414337
2250.0,11.75,0,0,0,30000,0,0,440.20802998542786
2250.0,11.5,3,0,0,29996,0,1,471.8054838180542
2250.0,13.25,0,0,0,30000,0,0,255.63766980171204
2250.0,12.0,2,1,0,29997,0,0,416.1017873287201
2250.0,13.75,0,0,0,30000,0,0,237.0526201725006
2250.0,12.75,0,0,0,30000,0,0,310.6350064277649
2250.0,13.5,0,0,0,30000,0,0,267.13130021095276
2250.0,12.5,0,0,0,30000,0,0,364.3030264377594
2250.0,13.0,0,0,0,30000,0,0,321.2995548248291
2250.0,12.25,0,0,0,29999,0,1,476.1542727947235
2250.0,14.75,0,0,0,30000,0,0,229.05314350128174
2250.0,14.5,0,0,0,30000,0,0,232.01028513908386
2250.0,14.0,0,0,0,30000,0,0,345.37224316596985
2250.0,14.25,0,0,0,30000,0,0,291.50250124931335
2250.0,15.25,0,0,0,30000,0,0,214.57758116722107
2250.0,15.5,0,0,0,30000,0,0,217.64814472198486
2250.0,15.75,0,0,0,30000,0,0,215.08681392669678
2250.0,16.0,1,0,0,29999,0,0,221.64727807044983
2250.0,16.5,0,0,0,30000,0,0,201.19618701934814
2250.0,16.25,0,0,0,30000,0,0,241.20222210884094
2250.0,16.75,0,0,0,30000,0,0,209.6228415966034
2250.0,15.0,1,0,0,29999,0,0,335.5631251335144
2250.0,17.0,0,0,0,30000,0,0,207.55699920654297
2250.0,17.25,0,0,0,30000,0,0,226.80107641220093
2250.0,17.5,0,0,0,30000,0,0,203.42693638801575
2250.0,17.75,0,0,0,30000,0,0,192.92088890075684
2250.0,18.0,0,0,0,30000,0,0,186.787828207016
2250.0,18.25,0,0,0,29999,0,1,191.15729355812073
2250.0,18.75,0,0,0,30000,0,0,180.95280528068542
2250.0,19.0,0,0,0,30000,0,0,186.2685034275055
2250.0,18.5,0,0,0,30000,0,0,193.30741667747498
2250.0,19.25,0,0,0,30000,0,0,188.03387928009033
2250.0,19.5,0,0,0,30000,0,0,179.18987703323364
2250.0,19.75,0,0,0,30000,0,0,185.51965379714966
2250.0,20.0,0,0,0,30000,0,0,190.50360202789307
2250.0,20.5,0,0,0,30000,0,0,177.80362915992737
2250.0,20.25,0,0,0,30000,0,0,179.9615511894226
2250.0,20.75,0,0,0,30000,0,0,177.58447575569153
2250.0,21.25,0,0,0,30000,0,0,162.98355436325073
2250.0,21.0,0,0,0,30000,0,0,164.5556218624115
2250.0,21.75,0,0,0,30000,0,0,160.3199439048767
2250.0,21.5,0,0,0,30000,0,0,162.6627073287964
2250.0,22.0,0,0,0,30000,0,0,172.74860954284668
2250.0,22.25,0,0,0,30000,0,0,165.12043070793152
2120.0,0.0,38,23,25,29913,0,1,455.60049986839294
2120.0,0.25,43,26,21,29910,0,0,463.33302760124207
2120.0,0.5,34,20,18,29928,0,0,443.64388155937195
2120.0,0.75,28,21,24,29927,0,0,470.61161375045776
2120.0,1.0,37,19,17,29927,0,0,460.46239852905273
2120.0,1.25,36,20,18,29926,0,0,466.86837339401245
2120.0,1.5,51,17,15,29917,0,0,474.93486070632935
2120.0,1.75,35,15,19,29931,0,0,490.0598089694977
2120.0,2.0,32,15,18,29935,0,0,467.4423794746399
2120.0,2.25,29,15,19,29937,0,0,489.4957687854767
2120.0,2.5,45,12,18,29925,0,0,498.27671551704407
2120.0,2.75,47,7,13,29933,0,0,522.9645788669586
2120.0,3.0,41,12,17,29930,0,0,518.3841936588287
2120.0,3.25,30,11,5,29954,0,0,492.5437982082367
2120.0,3.5,34,10,9,29947,0,0,507.1732316017151
2120.0,3.75,35,5,8,29952,0,0,516.7799601554871
2120.0,4.0,34,10,5,29951,0,0,513.0880331993103
2120.0,4.25,32,9,10,29949,0,0,568.950243473053
2120.0,4.5,26,13,7,29954,0,0,571.203432559967
2120.0,4.75,35,6,8,29951,0,0,616.8589005470276
2120.0,5.25,29,10,7,29954,0,0,618.1441638469696
2120.0,5.5,31,6,11,29952,0,0,637.053848028183
2120.0,6.5,43,8,5,29944,0,0,655.6668765544891
2120.0,6.0,39,11,6,29944,0,0,662.6773636341095
2120.0,5.0,37,9,4,29949,0,1,679.2980320453644
2120.0,5.75,35,10,9,29946,0,0,695.1413908004761
2120.0,6.25,40,5,7,29947,0,1,824.6290590763092
2120.0,6.75,44,3,5,29948,0,0,699.3148629665375
2120.0,7.0,37,3,2,29958,0,0,787.8092622756958
2120.0,9.75,21,3,3,29973,0,0,653.3179123401642
2120.0,10.0,20,2,1,29977,0,0,634.4448969364166
2120.0,10.25,9,0,3,29988,0,0,773.2206723690033
2120.0,10.5,8,0,0,29992,0,0,514.880931854248
2120.0,10.75,7,0,0,29993,0,0,681.9778666496277
2120.0,11.0,6,0,1,29993,0,0,544.948162317276
2120.0,11.25,5,0,0,29995,0,0,510.1244435310364
2120.0,11.5,4,0,0,29995,0,1,425.1567759513855
2120.0,11.75,3,0,0,29997,0,0,417.1492075920105
2120.0,12.0,0,0,0,30000,0,0,518.189994096756
2120.0,12.25,0,0,0,30000,0,0,457.8344886302948
2120.0,12.5,4,0,0,29996,0,0,366.6423194408417
2120.0,12.75,1,0,0,29999,0,0,423.2612807750702
2120.0,13.0,0,0,0,30000,0,0,385.8856475353241
2120.0,13.5,1,0,0,29998,0,1,245.47313046455383
2120.0,13.25,1,0,0,29999,0,0,261.556841135025
2120.0,14.0,0,0,0,30000,0,0,232.5574815273285
2120.0,13.75,1,0,0,29999,0,0,241.44281268119812
2120.0,14.25,0,0,0,30000,0,0,228.99076342582703
2120.0,14.5,0,0,0,30000,0,0,229.12721610069275
2120.0,14.75,0,0,0,30000,0,0,220.77868509292603
2120.0,15.0,0,0,0,30000,0,0,234.43631768226624
2120.0,15.25,0,0,0,30000,0,0,216.36169719696045
2120.0,15.5,1,0,0,29999,0,0,229.9412920475006
2120.0,15.75,0,0,0,30000,0,0,209.221932888031
2120.0,16.0,0,0,0,30000,0,0,212.9683256149292
2120.0,16.25,0,0,0,30000,0,0,205.564133644104
2120.0,16.5,0,0,0,30000,0,0,203.87227749824524
2120.0,16.75,0,0,0,30000,0,0,201.25357723236084
2120.0,17.0,0,0,0,30000,0,0,200.23036074638367
2120.0,17.25,0,0,0,30000,0,0,196.34418654441833
2120.0,17.5,0,0,0,30000,0,0,195.0190658569336
2120.0,17.75,0,0,0,30000,0,0,191.31289315223694
2120.0,18.0,0,0,0,30000,0,0,194.73417401313782
2120.0,18.25,0,0,0,30000,0,0,188.36888527870178
2120.0,18.5,0,0,0,30000,0,0,189.39834928512573
2120.0,18.75,0,0,0,30000,0,0,183.96700310707092
2120.0,19.0,0,0,0,30000,0,0,181.9371635913849
2120.0,19.25,0,0,0,30000,0,0,180.07860445976257
2120.0,19.5,0,0,0,30000,0,0,179.98664665222168
2120.0,19.75,0,0,0,30000,0,0,176.77726984024048
2120.0,20.0,0,0,0,30000,0,0,178.52788138389587
2120.0,20.25,0,0,0,30000,0,0,175.10050773620605
2120.0,20.5,0,0,0,30000,0,0,172.80007791519165
2120.0,20.75,0,0,0,30000,0,0,172.6365373134613
2120.0,21.0,0,0,0,30000,0,0,173.7465260028839
2120.0,21.25,0,0,0,30000,0,0,170.2366919517517
2120.0,21.5,0,0,0,30000,0,0,168.1863980293274
2120.0,21.75,0,0,0,30000,0,0,166.16877126693726
2120.0,22.0,0,0,0,30000,0,0,168.01632142066956
2120.0,22.25,0,0,0,30000,0,0,158.88396525382996
1990.0,0.0,43,19,26,29912,0,0,460.7066879272461
1990.0,1.75,37,15,23,29924,0,1,476.5139145851135
1990.0,2.0,30,30,15,29925,0,0,479.30022048950195
1990.0,0.25,40,20,29,29911,0,0,486.52722358703613
1990.0,2.25,40,15,11,29934,0,0,486.90757060050964
1990.0,0.75,27,17,26,29930,0,0,496.1751046180725
1990.0,1.5,32,16,18,29934,0,0,501.30043745040894
1990.0,1.25,39,27,21,29913,0,0,505.3607885837555
1990.0,1.0,38,18,11,29933,0,0,507.0950951576233
1990.0,0.5,47,16,16,29921,0,0,513.22607421875
1990.0,2.5,51,13,17,29919,0,0,545.9438407421112
1990.0,2.75,50,18,10,29922,0,0,524.5685443878174
1990.0,3.0,55,9,14,29921,0,1,538.0364818572998
1990.0,4.5,32,10,8,29950,0,0,543.8480372428894
1990.0,3.5,32,9,13,29946,0,0,547.0821018218994
1990.0,4.0,38,7,11,29944,0,0,556.2109944820404
1990.0,4.25,44,10,10,29936,0,0,556.5189955234528
1990.0,3.75,35,5,16,29944,0,0,558.5203125476837
1990.0,3.25,45,11,12,29932,0,0,564.0204834938049
1990.0,4.75,31,11,14,29944,0,0,576.7282948493958
1990.0,5.75,26,7,10,29957,0,0,588.062413930893
1990.0,5.5,27,9,11,29953,0,0,615.0201137065887
1990.0,5.0,26,10,14,29950,0,0,684.4597873687744
1990.0,5.25,42,10,7,29941,0,0,729.682755947113
1990.0,6.0,28,9,5,29958,0,0,698.9223837852478
1990.0,7.0,30,1,2,29967,0,0,675.8233246803284
1990.0,6.75,38,5,5,29952,0,0,711.0005269050598
1990.0,6.25,36,9,3,29952,0,0,761.4688928127289
1990.0,7.5,32,4,5,29959,0,0,777.4708013534546
1990.0,8.0,37,2,1,29959,0,1,712.8023471832275
1990.0,6.5,25,4,6,29965,0,0,829.0824630260468
1990.0,8.25,35,4,5,29956,0,0,736.4023716449738
1990.0,7.25,32,3,3,29962,0,0,910.8959832191467
1990.0,7.75,47,2,2,29949,0,0,872.8324527740479
1990.0,8.75,33,3,7,29957,0,0,764.8761212825775
1990.0,8.5,39,7,3,29951,0,0,963.5569355487823
1990.0,9.0,28,4,5,29963,0,0,636.781049489975
1990.0,9.25,21,3,5,29970,0,1,683.0514771938324
1990.0,10.5,9,2,0,29989,0,0,542.7655229568481
1990.0,10.75,7,0,0,29992,0,1,517.4190337657928
1990.0,10.25,9,1,0,29990,0,0,628.0497920513153
1990.0,9.5,29,1,2,29968,0,0,724.8626177310944
1990.0,11.25,3,0,0,29997,0,0,543.4577732086182
1990.0,9.75,18,2,0,29980,0,0,710.8635320663452
1990.0,11.0,10,0,0,29990,0,0,587.8388233184814
1990.0,10.0,18,1,4,29977,0,0,752.0810651779175
1990.0,11.5,5,0,0,29995,0,0,625.5161964893341
1990.0,11.75,4,0,0,29996,0,0,543.6896500587463
1990.0,12.25,2,0,1,29996,0,1,349.56448698043823
1990.0,13.0,1,1,0,29998,0,0,296.952693939209
1990.0,13.75,0,0,0,30000,0,0,262.5171401500702
1990.0,13.5,0,0,1,29999,0,0,293.3314428329468
1990.0,14.25,0,0,0,29999,0,1,238.87242007255554
1990.0,12.75,0,1,0,29999,0,0,404.19675302505493
1990.0,12.0,4,0,0,29995,0,1,515.1734659671783
1990.0,13.25,0,0,0,30000,0,0,386.8230531215668
1990.0,14.5,0,0,0,29999,0,1,249.90424466133118
1990.0,14.75,0,0,1,29999,0,0,233.46208810806274
1990.0,12.5,1,0,0,29999,0,0,514.8021998405457
1990.0,15.0,1,0,0,29999,0,0,237.07682824134827
1990.0,14.0,0,0,1,29998,0,1,451.87773156166077
1990.0,15.5,0,0,0,30000,0,0,221.56992292404175
1990.0,16.0,1,0,0,29999,0,0,216.54552268981934
1990.0,15.75,0,0,0,30000,0,0,222.38780093193054
1990.0,16.25,0,0,0,30000,0,0,214.87217926979065
1990.0,15.25,0,0,0,30000,0,0,323.90393352508545
1990.0,16.5,0,0,0,30000,0,0,209.71462893486023
1990.0,16.75,0,1,0,29999,0,0,211.2212781906128
1990.0,17.0,0,0,0,30000,0,0,209.07234501838684
1990.0,17.25,0,0,0,30000,0,0,208.01034450531006
1990.0,17.5,0,0,0,29998,0,2,200.23663330078125
1990.0,17.75,0,0,0,30000,0,0,192.59474921226501
1990.0,18.25,0,0,0,30000,0,0,189.950110912323
1990.0,18.0,0,0,0,30000,0,0,203.11910700798035
1990.0,18.75,0,0,0,30000,0,0,186.78126859664917
1990.0,18.5,0,0,0,30000,0,0,198.7700755596161
1990.0,19.25,0,0,0,30000,0,0,184.15912890434265
1990.0,19.0,0,0,0,30000,0,0,195.77235198020935
1990.0,19.5,0,0,0,30000,0,0,183.7007396221161
1990.0,19.75,0,0,0,29999,0,1,189.61276626586914
1990.0,20.0,0,0,0,30000,0,0,189.40172410011292
1990.0,20.25,0,0,0,30000,0,0,193.7171277999878
1990.0,20.5,0,0,0,30000,0,0,175.3322548866272
1990.0,20.75,0,0,0,30000,0,0,171.75658559799194
1990.0,21.25,0,0,0,30000,0,0,171.4860017299652
1990.0,21.0,0,0,0,30000,0,0,176.3025484085083
1990.0,21.75,0,0,0,30000,0,0,163.79549026489258
1990.0,21.5,0,0,0,30000,0,0,168.5766999721527
1990.0,22.25,0,0,0,30000,0,0,160.32523894309998
1990.0,22.0,0,0,0,30000,0,0,166.63661551475525
1860.0,1.75,43,22,24,29911,0,0,488.83889865875244
1860.0,2.25,47,14,14,29925,0,0,490.02023363113403
1860.0,0.0,57,30,18,29895,0,0,493.9672887325287
1860.0,2.5,49,11,12,29928,0,0,504.7560439109802
1860.0,2.0,52,14,24,29910,0,0,505.21214509010315
1860.0,0.5,40,18,26,29916,0,0,508.32166814804077
1860.0,1.25,41,23,25,29911,0,0,514.9231805801392
1860.0,0.25,49,31,25,29895,0,0,515.9401590824127
1860.0,0.75,44,33,20,29903,0,0,523.4016306400299
1860.0,1.5,40,24,24,29912,0,0,527.0346982479095
1860.0,1.0,43,20,28,29909,0,0,528.2395474910736
1860.0,2.75,41,16,19,29924,0,0,719.8121008872986
1860.0,3.0,53,12,16,29919,0,0,539.4874289035797
1860.0,3.25,49,17,13,29921,0,0,664.1959233283997
1860.0,3.5,37,7,10,29946,0,0,508.21014046669006
1860.0,3.75,43,8,9,29940,0,0,584.0481796264648
1860.0,4.0,45,18,9,29928,0,0,604.6367900371552
1860.0,4.25,36,12,12,29940,0,0,581.3458969593048
1860.0,4.5,29,9,7,29955,0,0,556.0813679695129
1860.0,4.75,38,11,7,29944,0,0,582.036872625351
1860.0,5.0,34,12,17,29937,0,0,646.9182860851288
1860.0,5.25,32,7,9,29952,0,0,597.2817206382751
1860.0,5.5,39,11,14,29936,0,0,653.2449855804443
1860.0,5.75,33,19,8,29940,0,0,637.0231800079346
1860.0,6.0,43,8,12,29937,0,0,629.7554702758789
1860.0,6.25,41,8,6,29945,0,0,611.9629113674164
1860.0,6.5,38,5,7,29950,0,0,649.9701251983643
1860.0,6.75,37,3,7,29953,0,0,630.9197232723236
1860.0,7.0,40,2,5,29953,0,0,701.0944952964783
1860.0,7.25,34,9,3,29954,0,0,799.5269038677216
1860.0,7.5,42,5,4,29949,0,0,782.9185309410095
1860.0,7.75,39,3,1,29957,0,0,882.3038053512573
1860.0,8.0,51,4,3,29942,0,0,902.7405230998993
1860.0,8.25,33,4,5,29957,0,1,946.0689656734467
1860.0,8.5,43,6,2,29949,0,0,800.8956372737885
1860.0,9.0,29,4,8,29959,0,0,780.8143191337585
1860.0,8.75,50,2,4,29944,0,0,1014.3594396114349
1860.0,9.25,27,0,3,29970,0,0,734.169807434082
1860.0,9.5,27,8,9,29956,0,0,778.3857545852661
1860.0,9.75,37,4,3,29956,0,0,834.1168394088745
1860.0,10.0,20,4,2,29974,0,0,818.9860193729401
1860.0,10.25,10,0,2,29988,0,0,553.4494423866272
1860.0,10.5,17,2,4,29977,0,0,747.9384121894836
1860.0,10.75,16,0,3,29981,0,0,588.6582839488983
1860.0,11.0,12,0,0,29988,0,0,540.092048406601
1860.0,11.25,11,0,0,29989,0,0,517.4175624847412
1860.0,11.5,6,0,0,29994,0,0,602.9423475265503
1860.0,11.75,4,0,1,29995,0,0,474.71179008483887
1860.0,12.0,4,0,0,29996,0,0,498.3442733287811
1860.0,12.25,0,0,0,30000,0,0,428.5599672794342
1860.0,12.5,0,0,0,29999,0,1,400.65762662887573
1860.0,12.75,4,0,0,29996,0,0,324.0463008880615
1860.0,13.0,1,0,0,29999,0,0,312.6576793193817
1860.0,13.25,0,1,0,29999,0,0,283.35096549987793
1860.0,13.75,0,1,1,29998,0,0,243.04559707641602
1860.0,13.5,0,0,0,30000,0,0,387.491979598999
1860.0,14.0,1,1,1,29997,0,0,237.27541327476501
1860.0,14.25,0,0,0,30000,0,0,241.76491498947144
1860.0,14.5,0,0,0,30000,0,0,233.94970154762268
1860.0,14.75,1,1,0,29998,0,0,237.14724445343018
1860.0,15.0,0,0,0,30000,0,0,227.90804529190063
1860.0,15.25,0,0,0,30000,0,0,228.7352979183197
1860.0,15.5,0,1,0,29999,0,0,220.1801176071167
1860.0,15.75,0,0,0,30000,0,0,223.05754041671753
1860.0,16.0,0,0,0,30000,0,0,215.8433666229248
1730.0,0.0,59,26,34,29881,0,0,511.0903363227844
1730.0,0.25,46,24,20,29909,0,1,485.5704782009125
1730.0,0.75,43,26,31,29900,0,0,490.51049280166626
1730.0,0.5,53,33,32,29882,0,0,492.4724063873291
1730.0,1.25,41,22,25,29912,0,0,491.3024742603302
1730.0,1.0,40,26,22,29912,0,0,500.5704689025879
1730.0,1.75,34,24,16,29926,0,0,493.48118591308594
1730.0,1.5,43,23,23,29911,0,0,501.0807538032532
1730.0,2.0,38,22,24,29916,0,0,496.30095195770264
1730.0,2.25,53,18,26,29903,0,0,518.7904214859009
1730.0,2.5,61,14,23,29902,0,0,530.5774829387665
1730.0,2.75,53,15,14,29918,0,0,525.5071501731873
1730.0,3.0,54,24,13,29909,0,0,538.8533725738525
1730.0,3.25,64,12,14,29910,0,0,547.6599578857422
1730.0,3.5,34,8,18,29940,0,0,532.284610748291
1730.0,3.75,39,12,16,29933,0,0,533.5312509536743
1730.0,4.0,42,10,12,29936,0,0,553.28955245018
1730.0,4.25,49,10,6,29934,0,1,595.6502673625946
1730.0,4.5,48,12,8,29931,0,1,653.4798622131348
1730.0,4.75,34,5,6,29955,0,0,575.7913556098938
1730.0,6.5,38,3,6,29953,0,0,640.4093368053436
1730.0,5.0,38,13,12,29937,0,0,670.9848818778992
1730.0,5.25,41,11,15,29933,0,0,682.8853523731232
1730.0,5.75,39,11,20,29929,0,1,697.890065908432
1730.0,6.0,42,13,8,29937,0,0,762.3974447250366
1730.0,6.25,37,12,5,29946,0,0,776.476568698883
1730.0,5.5,34,11,11,29944,0,0,787.6691462993622
1730.0,7.25,46,5,4,29945,0,0,789.63729429245
1730.0,6.75,35,4,4,29957,0,0,792.2490210533142
1730.0,7.5,40,8,5,29947,0,0,771.2232570648193
1730.0,7.0,42,4,4,29950,0,0,794.4350066184998
1730.0,7.75,41,4,4,29950,0,1,833.7900187969208
1730.0,10.5,14,0,1,29985,0,0,572.5969252586365
1730.0,8.0,24,3,3,29970,0,0,775.5216593742371
1730.0,8.25,37,2,4,29957,0,0,898.2006571292877
1730.0,8.5,42,2,6,29949,0,1,875.6924605369568
1730.0,9.25,27,3,5,29964,0,1,805.2108795642853
1730.0,8.75,34,4,9,29952,0,1,911.4132316112518
1730.0,10.75,15,2,2,29981,0,0,767.9370629787445
1730.0,11.0,12,1,0,29987,0,0,566.584070444107
1730.0,11.25,8,1,0,29991,0,0,577.4079682826996
1730.0,12.25,6,0,0,29994,0,0,397.80968475341797
1730.0,12.5,4,1,1,29994,0,0,434.63237619400024
1730.0,11.5,13,1,2,29984,0,0,544.7553777694702
1730.0,12.0,4,1,0,29995,0,0,519.6465239524841
1730.0,11.75,8,0,0,29992,0,0,587.919269323349
1730.0,12.75,3,0,0,29997,0,0,397.33869099617004
1730.0,13.25,1,0,0,29999,0,0,328.3471817970276
1730.0,14.0,1,1,0,29998,0,0,278.69517040252686
1730.0,13.5,0,0,1,29999,0,0,321.5163791179657
1730.0,13.75,0,1,0,29999,0,0,316.77415657043457
1730.0,13.0,4,0,1,29995,0,0,495.6839790344238
1730.0,14.25,0,1,1,29998,0,0,385.0079700946808
1730.0,14.75,0,0,0,30000,0,0,226.59943413734436
1730.0,14.5,0,0,0,30000,0,0,262.27894473075867
1730.0,15.0,0,0,0,29999,0,1,233.91890931129456
1730.0,15.25,1,0,0,29999,0,0,241.0796058177948
1730.0,15.5,0,0,0,30000,0,0,220.57111954689026
1730.0,15.75,0,0,0,30000,0,0,209.2489812374115
1730.0,16.0,0,0,1,29999,0,0,318.86624002456665
